% Model:              
% Version:            COMSOL 4.4.0.248
% Date:               Dec 8 2014, 21:41
% Dimension:          2
% Nodes:              6582
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Vorticity field, z component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  spf.vorticityz (1/s)
1.8227898180475912        0.37097730814142976      0.7419546289175188       -1.6660904951655418E-8   -2.0000000201141286
1.877390186180925         0.3419367219980476       0.683873460913793        -1.5416940708506836E-8   -2.0000000156908113
1.9658220201843615        0.9549734840585185       1.909946940919934        -6.141894242442097E-9    -2.0000006873713323
1.9517396759119476        0.9731710283820237       1.9463420426908415       -1.893700220205843E-9    -2.0000004730014003
1.9390275953779883        0.9871474897438545       1.9742949736666073       -3.9313359603132486E-10  -2.0000004938268257
1.9390275953779883        0.9941579498835702       1.9883158971638655       -8.626136691830077E-11   -2.0000004599475316
2.443956684331483         -0.049428727614071834    -0.09885745515672405     -4.6099974755196935E-10  -1.9999999917742242
2.500000000000001         -0.015064705866108861    -0.030129411732217722    0                        -1.9999999917742242
2.3878485748136984        -0.015033396020796225    -0.030066791505418966    -1.1235180609943617E-10  -2.000000008367057
2.3317063611372824        0.01943201326860684      0.038864028291815296     9.393528436491185E-10    -2.0000000277566694
1.9389398276880287        0.904818459434088        1.809636878282703        -1.91837882195934E-8     -2.0000005072488443
1.9665627342731151        0.9048995002447752       1.809798948532487        -2.5202638520168443E-8   -2.0000007802865745
1.978528753651047         0.9336357666655352       1.867271489340992        -1.4749927338452854E-8   -2.000000864817492
2.2755919210111726        0.05397827577010286      0.10795655551415258      2.2965980782490156E-9    -2.0000000277566694
2.219276429384809         0.08874815547596918      0.17749631814289185      3.340900845163548E-9     -2.0000000439917374
1.935151557952254         0.25177426866361335      0.5035485547995818       -7.990675693399363E-9    -2.0000000435129985
1.9305205207004141        0.3116585342323617       0.6233170889523965       -1.2414509759827854E-8   -2.0000000156908113
2.162939857309526         0.12350537043762563      0.2470107518950622       3.402584917037736E-9     -2.000000037188832
1.9920170884456336        0.22297388033957002      0.4459477790573319       -4.438360315537374E-9    -2.000000043826845
2.049870226893658         0.19222038686929274      0.3844407912275012       -7.865397152834218E-10   -2.0000000525983284
2.106316702849186         0.1588312640019719       0.31766254281175293      2.0173349462495842E-9    -2.0000000525983284
1.9249789827265185        0.880822455849481        1.7616448704236445       -2.4739166547655403E-8   -2.0000003776152875
1.9093755194716604        0.8563031589795987       1.7126062787471712       -2.907531781128126E-8    -2.00000033592764
1.8098243584896687        0.7343266388999622       1.4686532619455752       -2.8159989718417607E-8   -2.0000000949254853
1.834083404058362         0.7753311236620962       1.550662225690879        -2.8438967739416402E-8   -2.0000001952301223
1.8663943846240474        0.8045152634604351       1.6090304983886607       -3.0984061646740106E-8   -2.0000002001535706
1.8902488614051245        0.8265670019260257       1.653133969152907        -3.242579826826604E-8    -2.0000002092533995
1.7800854738914713        0.5933511833613644       1.1867023652239177       -2.687709182049433E-8    -2.000000027224088
1.801671734924849         0.647228945374906        1.2944578842450092       -3.0822696928931544E-8   -2.0000000812765673
1.8264804672716806        0.6903430581064505       1.3806861039103837       -3.4825970798145614E-8   -2.0000000812765673
1.8353557726270626        0.5542835468433219       1.1085670985981435       -3.3362709391836147E-8   -2.0000000648417595
1.8235373092940166        0.49014439366538504      0.9802887964071629       -2.66107831941652E-8     -2.0000000309302313
1.823109018690744         0.4308014966274675       0.8616030049661547       -2.1540005696425683E-8   -2.0000000370860667
1.8780568711177983        0.40403262170709237      0.8080652609703806       -2.1558053366145017E-8   -2.0000000069366126
1.928818613645655         0.37094492673386636      0.741889876351439        -1.8451038294141055E-8   -2.0000000445877757
1.9887769491625042        0.9565676843969444       1.9131353358583458       -7.281422488374448E-9    -2.000000864817492
1.9765639611436205        0.9736688941718897       1.9473377705848876       -2.4242123177196097E-9   -2.0000007415196612
1.9649874056801861        0.987139716625854        1.9742794256441942       -5.01000046895057E-10    -2.000000639206696
1.9649874056801861        0.9941544166481154       1.988308829854633        -1.0168631304568801E-10  -2.0000005944702055
2.443955219857165         0.01933367827654411      0.038667356717118746     -1.423887806684311E-10   -2.0000000054807656
2.500000000000001         0.0536210448014767       0.1072420896029534       0                        -2.0000000054807656
2.3878879104374855        0.05381493968120625      0.10762988040410218      8.935896895147929E-10    -2.0000000377511506
2.331821450912579         0.08838513173105154      0.17677026661327686      2.8122412795539053E-9    -2.0000000277566694
1.953262372518202         0.8783229482580337       1.7566458436063268       -3.3455259577156905E-8   -2.000000647648369
1.9775427733367559        0.8815620964777087       1.7631241287077704       -4.0580246821091216E-8   -2.0000005680885846
1.9915360141363463        0.9056847478839927       1.8113694310761692       -3.192160886618384E-8    -2.000000699090187
2.0022414886067934        0.9347837817816892       1.8695675090764434       -1.831759391860615E-8    -2.000000864817492
2.275621550802555         0.123197221563829        0.2463944499139409       4.869357184824432E-9     -2.0000000542230723
2.2191507908486536        0.15835759845269481      0.31671520867228997      6.01716519740764E-9      -2.0000000847040442
1.9919358527115192        0.28855477586965567      0.5771095755237379       -8.188229307279599E-9    -2.000000014566538
1.9801896414942761        0.34085814899035966      0.681716325099665        -1.3609334161361893E-8   -2.000000014566538
2.162466380147083         0.19352817990136467      0.38705637707428414      5.249893888589817E-9     -2.000000046461197
2.046166568779199         0.26437515373867126      0.5287503321742334       -3.14593045870602E-9     -2.0000000112620766
2.1052352850743827        0.22872342247411656      0.4574468669652132       2.09083500487387E-9      -2.0000000525983284
1.938271078317884         0.8537817381528549       1.7075634269487736       -3.8555642098483994E-8   -2.000000299791253
1.9206059714702628        0.8267768036260278       1.6535535641214767       -4.17385380283546E-8     -2.0000002092533995
1.8530265362466836        0.7337581387250293       1.4675162574332972       -3.814503104871535E-8    -2.0000001119004795
1.8744477247819413        0.7683937998413367       1.5367875726220905       -3.9973325559152744E-8   -2.0000001791303728
1.9112477468087408        0.790426505420371        1.580852973911856        -4.812334484205488E-8    -2.0000002092533995
1.8413461064449803        0.6087852437580026       1.2175704863055672       -3.7715779790772474E-8   -2.0000000452138478
1.8510631840631928        0.6531136231726572       1.3062272390614624       -4.130182917122681E-8    -2.0000000812765673
1.8750118418018789        0.6917409332097786       1.383481851877987        -4.752214953558665E-8    -2.000000118319488
1.8929671892929685        0.5749905097892789       1.1499810277386415       -4.518287692015244E-8    -2.000000050161099
1.8822476873295793        0.516889258233698        1.0337785297716144       -3.592671632550997E-8    -2.0000000208514246
1.8798288201695343        0.4603318783234344       0.9206637731772283       -2.8364247168624663E-8   -2.0000000069366126
1.9393854217924276        0.4269100958690315       0.8538202173801521       -2.6116169997372595E-8   -2.0000000069366126
1.9932989826563834        0.3910591186683316       0.782118270040758        -1.9380772431813578E-8   -1.999999968872806
2.017863846069627         0.9568145893796749       1.913629134967564        -9.975056534972445E-9    -2.0000008510731737
2.0040010615305675        0.9726959522058559       1.9453918800915586       -3.439743743400035E-9    -2.0000009890438823
1.9909472159823842        0.9871169839389863       1.9742339579855797       -7.018710295761973E-10   -2.0000008412849146
1.9909472159823842        0.9941440836086302       1.9882881628066198       -1.6373650813572818E-10  -2.0000007824471653
2.443983730388601         0.0881061793748133       0.1762123590756679       4.94209293545238E-10     -2.0000000054807656
2.5000000000000004        0.12230678218739278      0.24461356437478557      0                        -2.0000000088226026
2.3879803455236166        0.12270009760171406      0.24540019711091773      2.6931608927090453E-9    -2.0000000307068326
2.3319679537975824        0.15740518701862835      0.31481037952898133      5.932420401649908E-9     -2.000000063346346
1.9772074739391057        0.8535330674169633       1.7070660681528111       -5.534903408869757E-8    -2.000000506893186
2.00209418272555          0.8781005885727662       1.7562010973633702       -5.3980714222200916E-8   -2.0000006680110993
2.0162421343084196        0.9080452409851169       1.8160904021311493       -3.942336250976719E-8    -2.0000009582409226
2.0302520509082256        0.9349615480106188       1.8699230246763303       -2.4784754854241437E-8   -2.0000011507037194
2.275623995244225         0.19280911112118948      0.38561823364810965      8.86302387671968E-9      -2.000000063346346
2.2189284662372173        0.22848390631631613      0.4569678316492568       9.684153654141615E-9     -2.0000000847040442
2.040507256892992         0.3413949037104876       0.6827898411171879       -9.222775090825161E-9    -2.0000000112620766
2.161799334435789         0.2640267322703329       0.5280534911748788       7.011361449604033E-9     -2.000000076112496
2.0995196401373732        0.3037648433850649       0.607529719329813        -7.547999779935588E-11   -2.0000000112620766
1.9536231808745015        0.8177208784624903       1.6354417035944717       -5.910075558440806E-8    -2.0000002516963833
1.9040688360278237        0.7406579044945253       1.4813157824062815       -5.3885499676054204E-8   -2.0000001070904743
1.939980292434828         0.7728154937201003       1.5456309477489565       -6.468820670140872E-8    -2.0000001902936706
1.897387096627889         0.634884137508012        1.269768273006913        -5.2686901578974375E-8   -2.0000000404084215
1.9225778037848293        0.6933198721932331       1.386639728969163        -6.390941576997692E-8    -2.0000000404084215
1.942018022240458         0.5924172828105645       1.1848345786148764       -5.8469093741978884E-8   -2.000000050161099
